Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,7/20/2020 09:06,4570706,196631,2217957
,0,7/20/2020 09:06,3266743,117936,2123217
,0,7/20/2020 09:06,3414903,80375,2423190
,0,7/20/2020 09:06,2677491,199205,1593224
,0,7/20/2020 09:06,725281,15224,383853
,0,7/20/2020 09:06,13750,145,10057
,0,7/20/2020 09:06,721,15,651
,World,7/20/2020 09:06,14669595,609531,8752149
,US,7/20/2020 09:06,3898694,143289,1802393
,Brazil,7/20/2020 09:06,2099896,79533,1371229
,India,7/20/2020 09:06,1119412,27514,700647
,Russia,7/20/2020 09:06,777486,12427,553602
,South Africa,7/20/2020 09:06,364328,5033,191059
,Peru,7/20/2020 09:06,353590,13187,241955
,Mexico,7/20/2020 09:06,344224,39184,217423
,Chile,7/20/2020 09:06,330930,8503,301794
,Spain,7/20/2020 09:06,307335,28420,0
,UK,7/20/2020 09:06,294792,45300,0
,Iran,7/20/2020 09:06,276202,14405,240087
,Pakistan,7/20/2020 09:06,265083,5599,205929
,Saudi Arabia,7/20/2020 09:06,250920,2486,197735
,Italy,7/20/2020 09:06,244434,35045,196949
,Turkey,7/20/2020 09:06,219641,5491,202010
,Bangladesh,7/20/2020 09:06,207453,2668,113556
,Germany,7/20/2020 09:06,202845,9163,187800
,Colombia,7/20/2020 09:06,197278,6736,91793
,France,7/20/2020 09:06,174674,30152,79233
,Argentina,7/20/2020 09:06,126755,2260,54105
,Canada,7/20/2020 09:06,110338,8852,97051
,Qatar,7/20/2020 09:06,106648,157,103377
,Iraq,7/20/2020 09:06,92530,3781,60528
,Indonesia,7/20/2020 09:06,88214,4239,46977
,Egypt,7/20/2020 09:06,87775,4302,28380
,Sweden,7/20/2020 09:06,77281,5619,0
,Ecuador,7/20/2020 09:06,74013,5313,31901
,Kazakhstan,7/20/2020 09:06,71838,375,43029
,Philippines,7/20/2020 09:06,68898,1835,23072
,Oman,7/20/2020 09:06,68400,326,45150
,Belarus,7/20/2020 09:06,66213,503,58290
Brussels,Belgium,7/20/2020 09:06,63893,9800,17289
,Kuwait,7/20/2020 09:06,59763,408,50339
,Bolivia,7/20/2020 09:06,59582,2151,18553
,Ukraine,7/20/2020 09:06,59493,1498,31439
,United Arab Emirates,7/20/2020 09:06,56922,339,49269
,Panama,7/20/2020 09:06,53468,1096,28482
,Dominican Republic,7/20/2020 09:06,52855,981,25094
,Netherlands,7/20/2020 09:06,51725,6136,0
,Israel,7/20/2020 09:06,50714,415,21875
,Portugal,7/20/2020 09:06,48636,1689,33369
,Singapore,7/20/2020 09:06,48035,27,44086
,Poland,7/20/2020 09:06,40383,1627,30539
,Guatemala,7/20/2020 09:06,38677,1485,23365
,Romania,7/20/2020 09:06,38139,2038,22747
,Nigeria,7/20/2020 09:06,36663,789,15105
,Bahrain,7/20/2020 09:06,36422,127,32372
,Afghanistan,7/20/2020 09:06,35526,1185,23741
,Armenia,7/20/2020 09:06,34981,650,23502
,Honduras,7/20/2020 09:06,33835,900,3801
,Switzerland,7/20/2020 09:06,33634,1969,30300
,Ghana,7/20/2020 09:06,27667,148,23249
,Azerbaijan,7/20/2020 09:06,27521,354,18967
,Kyrgyzstan,7/20/2020 09:06,27143,1037,13109
,Ireland,7/20/2020 09:06,25760,1753,23364
,Japan,7/20/2020 09:06,24642,985,19576
,Algeria,7/20/2020 09:06,23084,1078,16051
,Moldova,7/20/2020 09:06,20980,684,14376
,Serbia,7/20/2020 09:06,20894,472,14047
,Austria,7/20/2020 09:06,19743,711,17659
,Nepal,7/20/2020 09:06,17844,40,11868
,Morocco,7/20/2020 09:06,17236,273,14921
,Uzbekistan,7/20/2020 09:06,16966,88,9279
,Cameroon,7/20/2020 09:06,16157,373,13728
,Ivory Coast,7/20/2020 09:06,14119,92,8366
,Czechia,7/20/2020 09:06,13945,359,8761
,South Korea,7/20/2020 09:06,13771,296,12572
,Kenya,7/20/2020 09:06,13353,234,5122
,Denmark,7/20/2020 09:06,13262,611,12251
,El Salvador,7/20/2020 09:06,12207,344,6831
,Australia,7/20/2020 09:06,12069,123,8444
,Venezuela,7/20/2020 09:06,11891,112,3972
,Costa Rica,7/20/2020 09:06,11114,62,2966
,Sudan,7/20/2020 09:06,10992,693,5707
,Ethiopia,7/20/2020 09:06,9503,167,2430
,North Macedonia,7/20/2020 09:06,9153,422,4810
,Norway,7/20/2020 09:06,9028,255,8138
,Palestine,7/20/2020 09:06,8916,62,1921
,Senegal,7/20/2020 09:06,8810,167,5948
,Malaysia,7/20/2020 09:06,8800,123,8555
,Bulgaria,7/20/2020 09:06,8733,300,4106
,DRC,7/20/2020 09:06,8443,194,4335
,Bosnia and Herzegovina,7/20/2020 09:06,8340,249,3669
,Finland,7/20/2020 09:06,7340,328,6880
,Madagascar,7/20/2020 09:06,7153,62,3788
,Haiti,7/20/2020 09:06,7053,146,3877
,Tajikistan,7/20/2020 09:06,6878,57,5578
,French Guiana,7/20/2020 09:06,6655,37,4272
,Guinea,7/20/2020 09:06,6544,39,5511
,Gabon,7/20/2020 09:06,6315,46,3865
,Mauritania,7/20/2020 09:06,5873,155,3436
,Luxembourg,7/20/2020 09:06,5605,111,4333
,Djibouti,7/20/2020 09:06,5011,56,4838
,CAR,7/20/2020 09:06,4485,55,1348
,Croatia,7/20/2020 09:06,4345,120,3018
,Hungary,7/20/2020 09:06,4339,596,3232
,Albania,7/20/2020 09:06,4090,112,2311
